Date,ID,Sector,Country,Coupon,Market_Value,Market_Value_BOM,OAS,Modified_Duration,Index_Rating,Excess_Return_MTD,Total_Return_MTD
4/15/2020,B120,E&U,Finland,2.5,155909.8442,156175.6285,184.34,0.911,BA2   ,-0.1359,-0.1702
4/15/2020,B121,IND,Spain,4.75,153153.1374,154423.8489,5225.5699,1.434,CAA1  ,-0.7972,-0.8229
4/15/2020,B122,TECH,United Kingdom,6.25,439281.8015,409843.2536,316.662,1.228,BA3   ,5.413,7.1829
4/15/2020,B123,CONS,United Kingdom,4.75,1015649.87,1001639.95,398.916,0.915,BA1   ,1.4332,1.3987
4/15/2020,B124,TECH,Spain,5.875,1093495.34,1025220.96,403.378,3.601,BA1   ,6.7187,6.6595
4/15/2020,B125,FIN,United Kingdom,5.75,174571.7377,258512.4406,12029.2999,0.61,BA2   ,-23.257,-23.3067
4/15/2020,B126,IND,United States,4.625,195741.862,187766.444,933.4001,1,B2    ,4.2777,4.2475
4/15/2020,B127,CONS,United Kingdom,5.125,113540.7663,106629.2667,566.019,2.232,BA2   ,4.8317,6.4818
4/15/2020,B128,IND,Italy,5.75,68840.8,68989,11469.3413,0.694,C     ,-0.1671,-0.2148
4/15/2020,B129,FIN,Italy,5.75,772809.345,727189.425,609.61,3.355,BA3   ,6.3752,6.2735
4/15/2020,B130,CONS,United Kingdom,5.5,288000.1025,245281.7434,3090.5401,1.044,CAA1  ,15.9459,17.4161
4/15/2020,B131,CONS,United Kingdom,4.375,227802.957,202728.084,3030.55,1.057,CAA1  ,12.3974,12.3687
4/15/2020,B132,IND,United States,4,681714.2215,666031.886,270.015,1.925,BA2   ,2.4039,2.3546
4/15/2020,B133,CONS,United Kingdom,6.75,201078.0638,185311.6063,1032.08,3.509,B2    ,10.9395,12.6825
4/15/2020,B134,CONS,United Kingdom,4.75,1427597.555,1388978.483,437.846,2.076,BA1   ,2.8352,2.7804
4/15/2020,B135,FIN,United Kingdom,6.5,91423.84135,91857.64728,1270.81,2.046,BA3   ,-2.1061,-0.4723
4/15/2020,B136,CONS,Germany,3.625,205172.082,205004.972,425.239,1.23,BA1   ,0.0993,0.0815
4/15/2020,B137,IND,United Kingdom,4.375,275438.114,268635.317,910.407,1.311,BA1   ,1.031,2.5324
4/15/2020,B138,FIN,Italy,3.928,1077707,1035997.16,358.47,5.619,BA1   ,3.9996,4.0261
4/15/2020,B139,TECH,Netherlands,4,558959.9994,531551.3976,289.902,1.741,BA2   ,5.1986,5.1563
4/15/2020,B140,IND,Ireland,2.75,259319.7925,253308.3325,267.621,4.321,BA1   ,2.3901,2.3732
4/15/2020,B141,IND,United Kingdom,5.75,282995.3236,270518.0122,611.517,4.16,BA3   ,2.8241,4.6124
4/15/2020,B142,E&U,Singapore,2.65,121733.7495,114255.6255,1441.4001,1.889,BA3   ,6.5874,6.5451
4/15/2020,B143,E&U,Spain,4.125,1039725.74,1000595.16,361.602,2.494,BA1   ,3.9742,3.9107
4/15/2020,B144,FIN,Italy,4.596,1563359.025,1496303.61,472.826,4.891,BA1   ,4.4871,4.4814
4/15/2020,B145,FIN,Italy,4.75,783745.1625,747387.6225,468.484,4.163,BA1   ,4.8868,4.8646
4/15/2020,B146,TECH,Italy,3.25,1036170.6,1005568.63,286.766,2.632,BA1   ,3.1083,3.0432
4/15/2020,B147,TECH,United Kingdom,4.5,465632.7,435178.4,457.002,2.295,B2    ,7.0459,6.9981
4/15/2020,B148,E&U,Finland,2.125,487130.165,496479.715,343.876,4.465,BA2   ,-1.8699,-1.8832
4/15/2020,B149,CONS,United Kingdom,3.875,332278.3903,333984.2857,1641.7801,2.498,B1    ,-2.1885,-0.5107
4/15/2020,B150,CONS,Germany,1.5,567972.408,549578.55,334.814,4.711,BA1   ,3.3529,3.3469
4/15/2020,B151,CONS,United States,4.75,801370.3185,695180.524,802.5869,2.527,BA3   ,15.3389,15.2751
4/15/2020,B152,CONS,United States,4.5,1508242.5,1466190,520.806,1.559,B2    ,2.9308,2.8682
4/15/2020,B153,IND,Spain,5.5,128722.82,127893.8229,3708.26,2.204,CAA1  ,0.7092,0.6482
4/15/2020,B154,FIN,Italy,3,1018293.56,948550.68,330.229,4.582,BA2   ,7.3633,7.3526
4/15/2020,B155,E&U,Spain,3.875,1005819.31,967875.27,356.248,0.927,BA1   ,3.9525,3.9203
4/15/2020,B156,E&U,Spain,4.5,1017142.33,972893.01,418.58,5.27,BA1   ,4.5597,4.5482
4/15/2020,B157,TECH,United Kingdom,4.875,602656.6277,553653.3867,450.128,3.615,BA3   ,6.9752,8.8509
4/15/2020,B158,FIN,United Kingdom,5.125,66627.71092,67419.01097,607.236,3.129,BA1   ,-0.2821,1.4399
4/15/2020,B159,E&U,United Kingdom,5.25,502518.724,504775.1633,432.793,3.736,BA1   ,0.4656,2.2348
4/15/2020,B160,E&U,United Kingdom,3,735827.3625,747031.7175,318.388,0.874,BA1   ,1.5481,1.5121
4/15/2020,B161,E&U,Germany,3.5,297037.7175,288676.2073,343.72,4.706,BA2   ,2.9076,2.8965
4/15/2020,B162,IND,France,2.875,546520.2545,520297.404,387.155,1.974,BA1   ,5.1217,5.04
4/15/2020,B163,FIN,Italy,2.855,530661.98,508066.94,280.398,4.58,BA1   ,4.4576,4.4472
4/15/2020,B164,E&U,United Kingdom,5,251888.9496,248371.6056,400.972,2.596,B1    ,-0.2681,1.4161
4/15/2020,B165,E&U,Spain,3.375,517226.095,496779.55,368.237,3.683,BA1   ,4.1789,4.1158
4/15/2020,B166,IND,United States,3.375,649197.75,601254,247.789,4.294,BA2   ,7.9896,7.974
4/15/2020,B167,IND,United States,4.5,422126,418204,347.567,2.984,BA3   ,1.0276,0.9378
4/15/2020,B168,CONS,Germany,6.25,194048.583,174388.362,3068.8501,1.782,CAA1  ,11.3113,11.2738
4/15/2020,B169,CONS,Germany,8.75,128800.1501,142888.2937,5146.0098,1.974,CAA3  ,-9.8046,-9.8596
4/15/2020,B170,CONS,United States,2,762361.23,743266.4775,263.099,2.942,BA1   ,2.6587,2.569
4/15/2020,B171,CONS,United States,4.125,471682.3439,452858.8497,400.34,5.985,BA1   ,2.2223,4.1565
4/15/2020,B172,FIN,Luxembourg,7.5,320011.925,256248.25,1556.44,1.955,B3    ,24.9265,24.8836
4/15/2020,B173,TECH,Spain,3.125,639546.588,626778.144,187.392,2.179,BA1   ,2.0976,2.0371
4/15/2020,B174,IND,Luxembourg,7.75,132275.387,141561.179,3781.7902,1.822,B3    ,-6.515,-6.5596
4/15/2020,B175,TECH,Japan,5.25,198986.0526,188379.7559,700.7,5.804,BA3   ,5.5934,5.6303
4/15/2020,B176,TECH,Japan,4.75,680808.6465,641950.08,587.47,4.485,BA3   ,6.0657,6.0532
4/15/2020,B177,TECH,Japan,4,279240.1166,274037.6162,628.886,2.093,BA3   ,1.9556,1.8985
4/15/2020,B178,E&U,United Kingdom,5.875,202884.6391,198643.6641,596.63,2.046,B1    ,0.5028,2.135
4/15/2020,B179,CONS,United Kingdom,8.25,388125.6263,357639.0638,742.158,1.147,CAA1  ,8.5874,8.5244
4/15/2020,B180,FIN,United States,4,516774.4,522114.725,424.598,2.058,BA1   ,-0.9695,-1.0228
4/15/2020,B181,FIN,Luxembourg,8.5,586234.6099,468028.8719,1494.9499,2.071,B3    ,23.6362,25.2561
4/15/2020,B182,FIN,Luxembourg,11,230461.9701,203046.7196,1785,2.567,CAA2  ,11.8275,13.502
4/15/2020,B183,IND,Italy,1.125,458993.0764,433442.0061,512.59,1.507,BA3   ,5.9221,5.8949
4/15/2020,B184,IND,Italy,1.875,453820.82,424921.6,454.236,5.168,BA3   ,6.8002,6.8011
4/15/2020,B185,IND,Belgium,5.118,533583.855,523430.085,369.537,1.065,BA1   ,1.9654,1.9399
4/15/2020,B186,IND,Belgium,5.869,553121.475,531963.81,501.948,3.549,BA1   ,4.0397,3.9773
4/15/2020,B187,IND,Italy,1.75,663663.8925,599098.485,475.15,5.698,BA3   ,10.7483,10.7771
4/15/2020,B188,IND,United States,4.375,768810.266,739779.25,263.152,3.365,BA1   ,4.008,3.9243
4/15/2020,B189,CONS,United States,3.75,233751.0425,197795.4175,682.734,3.209,BA3   ,18.2762,18.1782
4/15/2020,B190,TECH,Italy,3.625,782359.3875,755655.0675,331.882,3.513,BA1   ,3.6029,3.5339
4/15/2020,B191,TECH,United States,5.75,356792.821,330330.777,1085.94,0.103,CAA1  ,8.0738,8.0108
4/15/2020,B192,TECH,United States,7.5,234442.6875,233691.75,963.951,2.044,B2    ,0.3753,0.3213
4/15/2020,B193,CONS,United Kingdom,3.75,1255436.775,1231347.775,433.219,3.673,BA1   ,2.0089,1.9563
4/15/2020,B194,FIN,United Kingdom,6.125,94551.45981,88465.14702,1199.88,3.595,BA3   ,5.1199,6.8799
4/15/2020,B195,CONS,United States,3.875,516702.29,495865,363.316,3.509,BA3   ,4.2674,4.2022
4/15/2020,B196,CONS,Spain,1,230508.639,212865.69,3046.9,0.888,CA    ,8.3263,8.2883
4/15/2020,B197,IND,France,3.5,220080.9725,215981.39,884.183,2.78,B2    ,1.9722,1.8981
4/15/2020,B198,FIN,Italy,4.25,781652.715,760313.9325,460.206,1.062,BA2   ,2.8346,2.8066
4/15/2020,B199,FIN,Spain,5.625,499108.115,483785.45,729.205,4.836,BA1   ,3.1716,3.1672
4/15/2020,B200,IND,Germany,4.5,514669.755,499192.62,490.984,2.756,BA1   ,3.1788,3.1004
4/15/2020,B201,TECH,Luxembourg,5.625,551263.7405,516511.809,606.395,3.486,BA2   ,6.815,6.7282
4/15/2020,B202,IND,United States,3.125,724882.289,694467.031,409.155,4.086,BA3   ,4.4042,4.3796
4/15/2020,B203,FIN,United Kingdom,7.5,549550.1371,540945.1004,973.811,2.821,B1    ,-0.1112,1.5908
4/15/2020,B204,IND,Luxembourg,5.375,641308.148,596926.4145,632.155,2.545,B1    ,7.5077,7.435
4/15/2020,B205,CONS,Greece,6.75,88645.625,98307.5,10509.8,0.871,CAA2  ,-9.7937,-9.8282
4/15/2020,B206,TECH,Luxembourg,4.625,743616.33,691682.2125,535.639,1.723,BA2   ,7.535,7.5084
4/15/2020,B207,CONS,United States,1.5,554643.441,525369.8285,228.323,3.822,BA1   ,5.6092,5.572
4/15/2020,B208,CONS,United States,2.25,1240040.575,1096550.413,318.034,7.196,BA1   ,13.1609,13.0856
4/15/2020,B209,IND,United Kingdom,4.5,309087.2628,298408.6362,875.733,2.988,BA1   ,1.8626,3.5785
4/15/2020,B210,CONS,Spain,3.5,479070.28,449856.11,620.103,2.706,B1    ,6.5685,6.4941
4/15/2020,B211,CONS,Sweden,3.25,507055.555,496408.47,384.583,1.047,BA1   ,2.1716,2.1448
4/15/2020,B212,CONS,United Kingdom,4.875,380658.9474,299139.0917,666.7,3.042,BA3   ,25.5417,27.2515
4/15/2020,B213,FIN,Cyprus,11.25,127920.684,126722.7855,3413.85,0.865,B2    ,0.9827,0.9453
4/15/2020,B214,CONS,United States,3.5,500636.945,498252.78,442.969,3.705,BA2   ,0.5268,0.4785
4/15/2020,B215,TECH,Italy,3.625,1079387.29,1000961.64,339.912,5.365,BA1   ,7.8257,7.835
4/15/2020,B216,FIN,Italy,4.375,757861.2675,729066.495,483.524,1.712,BA1   ,3.983,3.9495
4/15/2020,B217,IND,Greece,3.5,303816.312,290536.983,406.278,1.125,BA2   ,4.5934,4.5706
4/15/2020,B218,IND,Italy,3.75,480558.2638,459731.5292,675.541,1.118,BA3   ,4.5534,4.5302
4/15/2020,B219,CONS,United States,5.5,446729.2515,451530,654.393,2.832,B2    ,-0.9993,-1.0632
4/15/2020,B220,CONS,Italy,7,255147.1395,227604.0553,1083.75,2.689,B1    ,12.1711,12.1013
4/15/2020,B221,CONS,United Kingdom,6.25,249099.0049,200609.6088,1821.45,1.98,CAA2  ,22.5578,24.1711
4/15/2020,B222,TECH,Spain,2.375,781023.7875,753488.7675,200.698,3.418,BA1   ,3.7263,3.6543
4/15/2020,B223,IND,United States,4.25,325288.8157,306139.9376,572.551,3.257,B1    ,6.3038,6.2549
4/15/2020,B224,CONS,United States,3.5,725865.38,654943.08,1266.77,3.742,B3    ,10.8803,10.8288
4/15/2020,B225,FIN,United Kingdom,7.25,179459.797,178659.766,444.888,1.318,BA1   ,-1.0572,0.4478
4/15/2020,B226,FIN,United Kingdom,5.125,318246.711,312891.6602,884.439,3.773,BA3   ,-0.0647,1.7114
4/15/2020,B227,E&U,Italy,3.75,503631.72,467953.28,488.695,3.117,BA1   ,7.7202,7.6244
4/15/2020,B228,IND,United States,2.625,607192.002,566947.752,296.433,3.935,BA2   ,7.1252,7.0984
4/15/2020,B229,CONS,Germany,3.75,672576.8775,580880.0025,664.636,5.452,BA1   ,15.776,15.7859
4/15/2020,B230,TECH,Spain,3.75,1019627.67,976306.58,353.59,1.849,BA1   ,4.4841,4.4372
4/15/2020,B231,IND,United States,3.75,434438.6265,412810.5015,531.607,3.517,B1    ,5.2697,5.2392
4/15/2020,B232,IND,United States,4.125,166696.7805,169629.9368,2685.2301,1.293,CAA1  ,1.0252,1.0066
4/15/2020,B233,CONS,United States,3.5,628623.2625,617418.0563,319.995,1.572,BA3   ,3.6773,3.5863
4/15/2020,B234,CONS,United States,4,403243.9695,392258,543.805,4.708,B2    ,2.8039,2.8007
4/15/2020,B235,TECH,Netherlands,4.25,732628.2344,701065.7735,319.985,2.727,B1    ,4.5401,4.5021
4/15/2020,B236,IND,United States,4.125,228804.624,225762.999,1210.2099,3.841,B1    ,1.3866,1.3473
4/15/2020,B237,CONS,Spain,3.75,312448.0466,293890.9545,869.456,3.126,B1    ,6.4118,6.3143
4/15/2020,B238,TECH,Italy,3,1034421.48,964501.97,327.596,4.98,BA1   ,7.2516,7.2493
4/15/2020,B239,TECH,Ireland,5.5,915522.1728,879510.0628,510.343,2.357,B1    ,2.3745,4.0946
4/15/2020,B240,IND,United States,4.125,189636.916,190582.166,553.489,4.713,BA3   ,1.6743,1.6684
4/15/2020,B241,CONS,Germany,2.125,249244.32,265882.05,1635.98,1.394,B3    ,-6.2323,-6.2576
4/15/2020,B242,TECH,United States,4.125,318323.4356,316985.5688,407.715,2.24,BA3   ,0.4847,0.4221
4/15/2020,B243,CONS,France,5.5,297752.5872,300886.9564,1321.5,3.682,B2    ,-0.9921,-1.0417
4/15/2020,B244,FIN,Spain,9,91478.377,94995.524,1207.2901,1.315,B2    ,-3.6787,-3.7024
4/15/2020,B245,CONS,United States,6.375,184706.1466,186635.6488,4237.0098,2.625,C     ,-2.7244,-1.0338
4/15/2020,B246,CONS,Spain,6.75,215562.5,189781.25,8262.6503,0.962,CAA1  ,13.6195,13.5847
4/15/2020,B247,CONS,United Kingdom,5.125,446335.2503,378866.8934,607.875,2.995,BA2   ,16.0939,17.8079
4/15/2020,B248,E&U,Finland,2.625,511125.9,513737.99,272.096,2.643,BA2   ,-0.4431,-0.5084
4/15/2020,B249,CONS,France,4.375,207498.7408,224215.9842,1854.55,1.759,B3    ,-7.4144,-7.4559
4/15/2020,B250,FIN,United States,3.325,493282.605,493174.385,429.078,4.451,BA1   ,0.0352,0.0219
4/15/2020,B251,IND,Italy,1.75,518607.642,477101.31,471.517,6.293,BA3   ,8.7121,8.6997
4/15/2020,B252,CONS,United Kingdom,3,327309.439,328230.2871,555.959,3.344,BA1   ,-2.0297,-0.2805
4/15/2020,B253,CONS,United Kingdom,5.875,236878.3747,231116.657,828.228,2.573,B2    ,0.809,2.4929
4/15/2020,B254,CONS,Germany,4.125,186336.0625,208075,2343.4399,3.194,B3    ,-10.3572,-10.4477
4/15/2020,B255,CONS,Jersey ChanIsle,5.75,226631.6202,234000.7051,2646.53,1.674,CAA3  ,-0.7002,0.8638
4/15/2020,B256,CONS,United States,3.25,1434203.519,1398558.327,317.186,2.047,BA3   ,2.6489,2.5487
4/15/2020,B257,FIN,United Kingdom,7.625,159314.1452,164502.5424,2597.5601,2.72,B3    ,-4.8524,-3.154
4/15/2020,B258,CONS,Germany,6.25,253683.8044,247897.7228,824.08,2.74,B2    ,2.4153,2.3341
4/15/2020,B259,CONS,United Kingdom,2.2,451848.2215,437485.386,1358.0999,3.342,B1    ,3.3683,3.283
4/15/2020,B260,TECH,Italy,2.5,1025109.34,992914.64,296.877,3.078,BA1   ,3.3374,3.2424
4/15/2020,B261,TECH,Spain,2.875,366557.9715,344368.1477,209.88,4.426,BA1   ,6.4574,6.4436
4/15/2020,B262,FIN,Cyprus,9.25,242942.61,242164.8625,1054.37,1.655,CAA2  ,0.355,0.3212
4/15/2020,B263,FIN,Jersey ChanIsle,7.375,204656.5675,207289.6625,2202.35,2.864,B2    ,-2.9791,-1.2702
4/15/2020,B264,IND,Ireland,2.375,510733.96,501899.165,255.833,3.461,BA1   ,1.8302,1.7603
4/15/2020,B265,TECH,United Kingdom,5,774524.0305,743216.3919,446.266,4.043,BA3   ,4.9579,6.8146
4/15/2020,B266,CONS,United Kingdom,4.125,260503.3213,253559.6949,1026.47,1.647,B1    ,1.1685,2.7385
4/15/2020,B267,IND,Italy,1.625,692070.84,613653.855,411.192,4.56,BA3   ,12.7908,12.7787
4/15/2020,B268,FIN,United Kingdom,6.125,366513.2201,342550.6778,931.5479,3.155,BA3   ,5.2659,6.9953
4/15/2020,B269,TECH,Sweden,0.875,496876.37,496726.575,237.617,0.865,BA1   ,0.0673,0.0302
4/15/2020,B270,TECH,Sweden,1.875,496996.505,494556.235,277.77,3.726,BA1   ,0.54,0.4934
4/15/2020,B271,TECH,United Kingdom,6,651782.1634,632784.3612,226.599,0.727,BA3   ,1.5479,3.0022
4/15/2020,B272,IND,United States,2.75,749613.5549,710648.5671,245.39,1.214,BA2   ,5.5704,5.483
4/15/2020,B273,IND,France,2.625,294252.876,268646.751,390.475,3.202,BA3   ,9.5732,9.5315
4/15/2020,B274,IND,United States,4.5,189918.75,189060,1204.02,4.155,B1    ,0.4768,0.4542
4/15/2020,B275,TECH,Finland,1,496886.665,491576.355,243.469,0.892,BA1   ,1.1154,1.0803
4/15/2020,B276,TECH,Finland,2,746552.565,723871.1325,282.225,3.652,BA1   ,3.1834,3.1334
4/15/2020,B277,IND,Luxembourg,2.125,525950.2545,482865.779,373.146,4.544,BA1   ,8.9232,8.9227
4/15/2020,B278,CONS,France,4,202579.1675,170915,1148.09,3.067,B2    ,18.6144,18.5263
4/15/2020,B279,TECH,Luxembourg,4.75,608847.9345,562401.7515,708.21,5.679,CAA1  ,8.2323,8.2585
4/15/2020,B280,TECH,Netherlands,4.5,471625.125,469404.5,592.262,1.782,B2    ,0.5152,0.4731
4/15/2020,B281,CONS,United States,6,160039.6674,178907.6974,1520.9399,3.955,CAA1  ,-10.519,-10.5462
4/15/2020,B282,IND,Denmark,4.5,218431.266,199648,2268.6102,2.498,B3    ,9.4715,9.4082
4/15/2020,B283,FIN,United Kingdom,8,84045.6,77137.2,8438.5521,1.369,C     ,8.9778,8.956
4/15/2020,B284,FIN,Italy,4.45,512284.56,500112.675,482.926,2.304,BA2   ,2.4954,2.4338
4/15/2020,B285,IND,United Kingdom,4.5,154079.4737,153821.5723,950.867,2.219,B1    ,-1.4846,0.1676
4/15/2020,B286,CONS,France,5.375,165239.8758,168594.2496,794.809,3.84,CAA1  ,0.923,0.8797
4/15/2020,B287,CONS,United States,3.125,283368.176,273630.5,687.131,4.423,BA3   ,3.5732,3.5587
4/15/2020,B288,CONS,United States,4.875,286617.8493,289043.0056,2636.9099,1.693,BA3   ,2.6933,2.6607
4/15/2020,B289,CONS,Spain,0.875,138428.919,137589.138,2987.71,2.559,CA    ,2.5821,2.5182
4/15/2020,B290,CONS,Denmark,2.875,210760.5352,210389.895,486.525,3.626,B1    ,0.232,0.1762
4/15/2020,B291,IND,France,4.25,269115.918,258441.666,829.2541,3.486,B2    ,4.2,4.1302
4/15/2020,B292,IND,France,6,136754.1675,142074.1675,2181.0801,3.73,CAA1  ,1.6002,1.5344
4/15/2020,B293,FIN,Italy,8.25,142770.6165,152451.0735,977.285,1.891,B2    ,1.8043,1.7675
4/15/2020,B294,IND,Germany,2.625,497605.7375,448169.6188,1149.97,2.738,B1    ,14.756,14.6914
4/15/2020,B295,E&U,Italy,2.75,490344.385,481129.725,448.693,1.906,BA1   ,4.8159,4.7731
4/15/2020,B296,IND,France,3.5,265721.166,260261.667,1120.54,1.827,B2    ,2.14,2.0977
4/15/2020,B297,CONS,Spain,3.25,276615.4968,258334.3677,1363.3801,3.462,B3    ,7.1529,7.0765
4/15/2020,B298,CONS,Spain,3.2,1009176.67,987423.33,351.472,2.61,B2    ,2.284,2.203
4/15/2020,B299,IND,United States,3.25,326326.679,271280.723,571.235,4.237,BA2   ,20.3068,20.2911
4/15/2020,B300,CONS,France,6,311519.25,243151.65,761.855,2.881,B3    ,28.2131,28.1173
4/15/2020,B301,CONS,United Kingdom,3.25,400905,381135.332,402.264,2.659,B1    ,5.2588,5.187
4/15/2020,B302,CONS,United States,3.375,467315.6609,437135.526,371.092,4.22,BA2   ,6.8962,6.9041
4/15/2020,B303,E&U,United Kingdom,4.25,385937.6868,373756.1867,728.293,1.863,BA1   ,1.6474,3.2592
4/15/2020,B304,CONS,Sweden,5.75,388382.0643,379732.9491,781.13,3.597,CAA1  ,2.3211,2.2777
4/15/2020,B305,E&U,United Kingdom,2.375,344445.3325,339060.9117,299.984,2.864,BA1   ,-0.1187,1.588
4/15/2020,B306,E&U,United Kingdom,2.875,284613.2723,281737.9245,328.059,6.188,BA1   ,-0.8985,1.0206
4/15/2020,B307,CONS,France,4,406904.8,366575.6938,1743.1,3.343,CAA1  ,11.0925,11.0016
4/15/2020,B308,FIN,United Kingdom,3.375,149862.4361,138647.0876,2231.69,3.254,B2    ,6.354,8.0891
4/15/2020,B309,CONS,United Kingdom,4.625,350330.5477,341957.9666,445.022,8.94,BA1   ,0.4312,2.4484
4/15/2020,B310,TECH,United States,3,281175.999,265053.999,529.768,4.037,BA3   ,6.1028,6.0825
4/15/2020,B311,FIN,Italy,5.125,490739.385,483404.18,655.26,1.89,B1    ,1.5621,1.5174
4/15/2020,B312,CONS,United Kingdom,4.25,488092.1145,438432.9535,993.779,2.15,B2    ,9.688,11.3265
4/15/2020,B313,CONS,United Kingdom,4.875,244540.4411,227510.478,838.529,4.466,B2    ,5.6788,7.4854
4/15/2020,B314,IND,United Kingdom,3.875,286708.0816,266874.8418,544.493,5.861,BA3   ,5.5028,7.4316
4/15/2020,B315,FIN,United Kingdom,8.375,571046.0067,543724.5935,1297.5,2.632,B3    ,3.3382,5.0249
4/15/2020,B316,FIN,Spain,7.75,252812.721,261495.852,1274.9599,1.538,B2    ,-3.2885,-3.3206
4/15/2020,B317,IND,Italy,1.5,571091.31,556190.46,375.459,3.906,BA1   ,2.7143,2.6791
4/15/2020,B318,IND,United States,4.75,456725.4516,418999.7427,459.345,4.552,B2    ,7.0899,9.0037
4/15/2020,B319,TECH,Netherlands,3.875,585642.8652,522096.991,419.091,5.118,B2    ,12.2019,12.1713
4/15/2020,B320,CONS,United Kingdom,4,256211.2059,247436.7903,429.369,3.093,BA2   ,1.7975,3.5461
4/15/2020,B321,TECH,Netherlands,3.625,597205.914,548245.668,380.872,4.95,BA2   ,8.9506,8.9303
4/15/2020,B322,FIN,Sweden,2.75,707746.0425,635441.67,649.89,2.106,BA2   ,11.4334,11.3786
4/15/2020,B323,FIN,Sweden,3.125,785663.379,668778.498,753.059,3.815,BA2   ,17.5246,17.4774
4/15/2020,B324,CONS,Netherlands,1.8,236640,239586,885.258,3.857,BA1   ,-1.1921,-1.2296
4/15/2020,B325,FIN,Germany,2.875,283663.713,282131.229,454.008,1.982,BA1   ,0.5936,0.5432
4/15/2020,B326,FIN,Italy,2,198105.256,197635.322,388.043,2.109,BA1   ,0.2951,0.2378
4/15/2020,B327,CONS,United States,5,244985.6115,236829.446,1597.24,3.456,BA3   ,3.5187,3.4439
4/15/2020,B328,IND,United States,3.375,414792.5625,393801.75,533.117,5.688,BA3   ,5.3053,5.3303
4/15/2020,B329,CONS,United Kingdom,4.125,223637.7896,216115.4867,1171.19,1.982,B3    ,1.8563,3.4807
4/15/2020,B330,IND,Luxembourg,8.5,183047.2377,158353.1796,4278.4302,2.647,CAA2  ,15.6591,15.5943
4/15/2020,B331,CONS,Italy,9,332996.4,309301.2,1555.9,1.8,B2    ,7.7004,7.6609
4/15/2020,B332,IND,Germany,5.125,434342.187,418058.748,698.368,3.232,B3    ,3.967,3.895
4/15/2020,B333,IND,Italy,1.875,907621.8,813983.36,414.487,6.574,BA3   ,11.5281,11.5037
4/15/2020,B334,IND,France,6.5,501215.364,450295.443,2141.0801,1.87,CAA1  ,11.3501,11.3081
4/15/2020,B335,CONS,Netherlands,8.5,15339.333,32727.084,16980.9998,0.776,CA    ,-53.1082,-53.1295
4/15/2020,B336,TECH,Netherlands,4.875,532482.783,479436.1268,497.853,2.225,B2    ,11.1294,11.0644
4/15/2020,B337,CONS,Netherlands,6.125,227364.754,243642.016,4819.8399,1.624,CAA1  ,-6.6465,-6.6808
4/15/2020,B338,FIN,Jersey ChanIsle,4.125,527856.946,484876.4148,708.793,3.862,BA3   ,8.9052,8.8642
4/15/2020,B339,CONS,United States,5.625,294453.5625,278107.875,1638.1899,4.101,CAA2  ,5.9049,5.8775
4/15/2020,B340,FIN,Sweden,3,323192.6845,315775.1765,386.098,2.302,BA2   ,2.4072,2.349
4/15/2020,B341,IND,United States,3.75,358063.668,337474.668,676.868,4.613,B2    ,6.1078,6.1009
4/15/2020,B342,CONS,Spain,5,147727.4892,146136.8121,1606.4499,3.579,B3    ,1.1496,1.0885
4/15/2020,B343,CONS,United Kingdom,4.625,544392.9484,505493.2612,795.138,4.208,B2    ,8.791,10.5789
4/15/2020,B344,TECH,Japan,3.125,1021343.292,930321.5402,534.469,4.854,BA3   ,9.788,9.7839
4/15/2020,B345,TECH,Japan,4,623443.5629,554163.622,587.171,7.614,BA3   ,12.5617,12.5017
4/15/2020,B346,CONS,United States,2.875,420371.9898,410914.4676,303.877,2.611,BA3   ,2.367,2.3016
4/15/2020,B347,IND,United States,2.875,260653.707,240908.334,644.247,4.806,BA3   ,8.2005,8.1962
4/15/2020,B348,E&U,United Kingdom,4.75,243358.5019,233476.1248,620.622,3.677,B1    ,2.456,4.2327
4/15/2020,B349,E&U,United Kingdom,4,327524.554,321523.223,601.178,4.209,B1    ,1.8837,1.8665
4/15/2020,B350,FIN,Ireland,3.125,344501.5352,335228.7093,305.003,2.319,BA2   ,1.1058,2.7662
4/15/2020,B351,FIN,France,4.25,242651.4003,237855.9762,765.307,3.849,B2    ,2.0537,2.0161
4/15/2020,B352,CONS,Greece,5.25,119295.415,109291.665,4998.65,2.681,CAA2  ,9.2182,9.1533
4/15/2020,B353,FIN,Italy,4.375,445631.695,438135.175,705.284,2.016,B1    ,1.7622,1.711
4/15/2020,B354,CONS,United States,4.75,499714.585,477145,523.106,3.089,BA2   ,4.7899,4.7301
4/15/2020,B355,IND,Italy,1.875,615775.713,531790.805,399.971,8.443,BA3   ,15.8435,15.7928
4/15/2020,B356,CONS,United Kingdom,5.5,249231.5683,249979.6002,836.434,3.808,BA3   ,1.006,2.777
4/15/2020,B357,CONS,Germany,3.5,1651545.269,1558603.466,450.302,3.174,B2    ,6.0026,5.9631
4/15/2020,B358,CONS,Germany,5,322024.9548,289798.6226,667.034,3.916,CAA1  ,11.1333,11.1202
4/15/2020,B359,TECH,Italy,7.25,187630.3475,191017.6375,2124.6698,2.085,B2    ,3.0213,2.971
4/15/2020,B360,FIN,Italy,5.625,92961.188,95581.656,766.116,2.152,BA3   ,-2.6806,-2.7416
4/15/2020,B361,FIN,Italy,1.5,576692.952,571224.096,414.84,2.4,BA3   ,1.0203,0.9574
